code,DESCRIPCION,STOCK,location_id,Parent_location_id,CATEGORIA,COD.PROV,PRECIO,PROVEEDOR,code_ok,Codigo Categoria,Almacén,,categoria,alamcen,unidades,
4 - 0  1  7,E27 5000K 12W BLANCA ESFERICA,0 ,4    -       -        -  ,ELECTRICIDAD,ELECTRICIDAD,,,,4-017,4,Electricidad,ELECTRICIDAD,ELECTRICIDAD,4,,
4 - 0  1  8,GU10 LÁMPARA LED 8W 3000K,25 ,4    -       -        -  ,ELECTRICIDAD,ELECTRICIDAD,,,LUCES DE LED,4-018,4,Electricidad,ELECTRICIDAD,ELECTRICIDAD,4,,
,,,,,,,,,,,,,,,,
6 - 0  0  1,KIT TURBINA TORO DT 35  SECTORIAL,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-001,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  0  2,KIT TURBINA TORO DT 34  CIRCUITO COMPLETO,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-002,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  0  3,KIT TURBINA TORO  860 - 855,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-003,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  0  4,KIT TURBINA HUNTER  G 80,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-004,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  0  5,KIT TURBINA HUNTER  G 75,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-005,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  0  6,ASPERSOR DT 35  SECTORIAL,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-006,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  0  7,ASPERSOR DT 34  CIRCUITO COMPLETO,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-007,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  0  8,ASPERSOR DT 30  HIDRÁULICO,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-008,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  0  9,TORNILLO 14 mm,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-009,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  1  0,TORNILLO 16 mm,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-010,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  1  1,TORNILLO 18 mm,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-011,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  1  2,TORNILLO 20 mm,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-012,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  1  3,TORNILLO 22 mm,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-013,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  1  4,TORNILLO 24 mm,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-014,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  1  5,ASPERSOR HUNTER G 70  HIDRÁULICO,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-015,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  1  6,ASPERSOR TORO  855,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-016,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  1  7,ASPERSOR TORO DT 30 HIDRÁULICO CLASE B,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-017,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  1  8,ASPERSOR TORO INFINITY SERIES,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-018,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  1  9,ASPERSOR RAIN BIRD  3500,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-019,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  2  0,ASPERSOR RAIN BIRD  5004,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-020,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  2  1,ASPERSOR RAIN BIRD  5500,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-021,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  2  2,ASPERSOR RAIN BIRD  8005,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-022,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  2  3,ASPERSOR TORO TR 50,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-023,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  2  4,DIFUSOR RAIN BIRD  MINI,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-024,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  2  5,DIFUSOR TORO SERIE 675 I,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-025,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  2  6,DIFUSOR TORO  2 P,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-026,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  2  7,DIFUSOR TORO  3 P,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-027,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  2  8,DIFUSOR TORO  4 P,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-028,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  2  9,ANILLA ASPERSOR TORO DT 30,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-029,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  3  0,ANILLA PARTE INFERIOR TORO DT 30,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-030,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  3  1,"FILTRO ASPERSOR TORO  1""",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-031,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  3  2,"FILTRO ASPERSOR TORO  2""",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-032,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  3  3,FILTRO RAIN BIRD  8005,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-033,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  3  4,FILTRO RAIN BIRD,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-034,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  3  5,BOQUILLA RAIN BIRD  GRANDE,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-035,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  3  6,BOQUILLA RAIN BIRD  PEQUEÑO,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-036,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  3  7,"ASPERSOR LATÓN  1""",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-037,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  3  8,"ADAPTADOR ROSCA BSP - ACME  1"" 1/2",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-038,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  3  9,"ADAPTADOR ROSCA BSP - ACME  1""",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-039,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  4  0,"CODO ADAPTADOR ROSCA BSP - ACME  1""",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-040,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  4  1,"CODO LASCO BSP  1""",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-041,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  4  2,"CODO LASCO ACME  1""",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-042,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  4  3,"CODO LASCO ACME  1"" 1/2",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-043,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  4  4,BOBINA  1/2,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-044,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  4  5,BOBINA  3/4,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-045,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  4  6,BOBINA  1/2 - 3/4,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-046,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  4  7,CABEZA ASPERSOR  730,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-047,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  4  8,ROTOR ASPERSOR  730,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-048,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  4  9,SOLENOIDES TORO,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-049,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  5  0,SOLENOIDES RAIN BIRD,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-050,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  5  1,TAPÓN TERMINAL POLIETILENO  20,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-051,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  5  2,TAPÓN TERMINAL POLIETILENO  25,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-052,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  5  3,TAPÓN TERMINAL POLIETILENO  32,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-053,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  5  4,TAPÓN TERMINAL POLIETILENO  40,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-054,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  5  5,TAPÓN TERMINAL POLIETILENO  50,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-055,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  5  6,TAPÓN TERMINAL POLIETILENO  63,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-056,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  5  7,TAPÓN TERMINAL POLIETILENO  75,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-057,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  5  8,TAPÓN TERMINAL para POLIETILENO  20,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-058,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  5  9,TAPÓN TERMINAL para POLIETILENO  25,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-059,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  6  0,TAPÓN TERMINAL para POLIETILENO  32,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-060,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  6  1,TAPÓN TERMINAL para POLIETILENO  40,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-061,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  6  2,TAPÓN TERMINAL para POLIETILENO  50,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-062,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  6  3,TAPÓN TERMINAL para POLIETILENO  63,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-063,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  6  4,TAPÓN TERMINAL para POLIETILENO  75,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-064,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  6  5,CODO para POLIETILENO  20,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-065,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  6  6,CODO para POLIETILENO  25,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-066,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  6  7,CODO para POLIETILENO  32,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-067,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  6  8,CODO para POLIETILENO  40,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-068,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  6  9,CODO para POLIETILENO  50,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-069,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  7  0,CODO para POLIETILENO  63,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-070,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  7  1,CODO en LATÓN para POLIETILENO  20,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-071,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  7  2,CODO en LATÓN para POLIETILENO  25,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-072,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  7  3,CODO en LATÓN para POLIETILENO  32,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-073,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  7  4,CODO en LATÓN para POLIETILENO  40,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-074,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  7  5,CODO en LATÓN para POLIETILENO  50,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-075,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  7  6,CODO EN LATÓN para POLIETILENO  63,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-076,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  7  7,ENLACE MIXTO para POLIETILENO  20 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-077,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  7  8,ENLACE MIXTO para POLIETILENO  25 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-078,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  7  9,ENLACE MIXTO para POLIETILENO  32 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-079,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  8  0,ENLACE MIXTO para POLIETILENO  40 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-080,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  8  1,ENLACE MIXTO para POLIETILENO  50 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-081,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  8  2,ENLACE MIXTO para POLIETILENO  63 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-082,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  8  3,ENLACE MIXTO para POLIETILENO  75 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-083,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  8  4,ENLACE MIXTO para POLIETILENO  20 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-084,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  8  5,ENLACE MIXTO para POLIETILENO  20 M,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-085,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  8  6,ENLACE MIXTO para POLIETILENO  25 M,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-086,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  8  7,ENLACE MIXTO para POLIETILENO  32 M,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-087,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  8  8,ENLACE MIXTO para POLIETILENO  40 M,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-088,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  8  9,ENLACE MIXTO para POLIETILENO  50 M,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-089,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  9  0,ENLACE MIXTO para POLIETILENO  63 M,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-090,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  9  1,ENLACE MIXTO para POLIETILENO  75 M,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-091,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  9  2,ENLACE MIXTO para POLIETILENO  20 M,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-092,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  9  3,ENLACE MIXTO en LATÓN para POLIETILENO  20 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-093,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  9  4,ENLACE MIXTO en LATÓN para POLIETILENO  25 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-094,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  9  5,ENLACE MIXTO en LATÓN para POLIETILENO  32 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-095,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  9  6,ENLACE MIXTO en LATÓN para POLIETILENO  40 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-096,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  9  7,ENLACE MIXTO en LATÓN para POLIETILENO  50 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-097,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  9  8,ENLACE MIXTO en LATÓN para POLIETILENO  63 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-098,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 0  9  9,ENLACE MIXTO en LATÓN para POLIETILENO  75 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-099,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  0  0,ENLACE MIXTO en LATÓN para POLIETILENO  20 M,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-100,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  0  1,ENLACE MIXTO en LATÓN para POLIETILENO  25 M,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-101,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  0  2,ENLACE MIXTO en LATÓN para POLIETILENO  32 M,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-102,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  0  3,ENLACE MIXTO en LATÓN para POLIETILENO  40 M,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-103,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  0  4,ENLACE MIXTO en LATÓN para POLIETILENO  50 M,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-104,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  0  5,ENLACE MIXTO en LATÓN para POLIETILENO  63 M,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-105,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  0  6,ENLACE MIXTO en LATÓN para POLIETILENO  75 M,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-106,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  0  7,T - MIXTA para POLIETILENO  20 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-107,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  0  8,T - MIXTA para POLIETILENO  25 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-108,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  0  9,T - MIXTA para POLIETILENO  32 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-109,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  1  0,T - MIXTA para POLIETILENO  40 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-110,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  1  1,T - MIXTA para POLIETILENO  50 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-111,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  1  2,T - MIXTA para POLIETILENO  63 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-112,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  1  3,T - MIXTA en LATÓN para POLIETILENO  20 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-113,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  1  4,T - MIXTA en LATÓN para POLIETILENO  25 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-114,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  1  5,T - MIXTA en LATÓN para POLIETILENO  32 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-115,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  1  6,T - MIXTA en LATÓN para POLIETILENO  40 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-116,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  1  7,T - MIXTA en LATÓN para POLIETILENO  50 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-117,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  1  8,T - MIXTA en LATÓN para POLIETILENO  63 H,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-118,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  1  9,ENLACE POLIETILENO 20,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-119,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  2  0,ENLACE POLIETILENO 25,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-120,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  2  1,ENLACE POLIETILENO 32,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-121,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  2  2,ENLACE POLIETILENO 40,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-122,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  2  3,ENLACE POLIETILENO 50,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-123,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  2  4,ENLACE POLIETILENO 63,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-124,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  2  5,ENLACE LATÓN 20,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-125,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  2  6,ENLACE LATÓN 25,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-126,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  2  7,ENLACE LATÓN 32,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-127,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  2  8,ENLACE LATÓN 40,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-128,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  2  9,ENLACE LATÓN 50,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-129,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  3  0,ENLACE LATÓN 63,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-130,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  3  1,T POLIETILENO 20,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-131,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  3  2,T POLIETILENO 25,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-132,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  3  3,T POLIETILENO 32,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-133,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  3  4,T POLIETILENO 40,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-134,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  3  5,T POLIETILENO 50,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-135,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  3  6,T POLIETILENO 63,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-136,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  3  7,T LATÓN 20,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-137,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  3  8,T LATÓN 25,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-138,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  3  9,T LATÓN 32,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-139,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  4  0,T LATÓN 40,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-140,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  4  1,T LATÓN 50,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-141,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  4  2,T LATÓN 63,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-142,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  4  3,BOCA DE RIEGO SAFE RAIN,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-143,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  4  4,CODO GIRATORIO MANGUERA,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-144,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  4  5,ENCHUFE RÁPIDO BOCA DE RIEGO,,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-145,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  4  6,"RACOR 2 UÑAS LATÓN CON ROSCA 1""",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-146,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  4  7,"RACOR 2 UÑAS LATÓN A PRESIÓN 1""",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-147,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  4  8,"RACOR 3 UÑAS 1""",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-148,6,Riego,RIEGO,RIEGO - CLUB,6,,
6 - 1  4  9,"RACOR 3 UÑAS 2""",,6    -       -        -  ,RIEGO,RIEGO - CLUB,,,,6-149,6,Riego,RIEGO,RIEGO - CLUB,6,,
